Codigo;Regiao;UF;Data;Semana;Populacao;Casos_Acumulados;Casos_Novos;Obitos_Acumulados;Obitos_Novos
GO20/09/30;Centro_Oeste;GO;30/09/2020;40;7018354;209411;2704;4672;66
GO20/10/01;Centro_Oeste;GO;01/10/2020;40;7018354;212186;2775;4723;51
GO20/10/02;Centro_Oeste;GO;02/10/2020;40;7018354;214768;2582;4818;95
GO20/10/03;Centro_Oeste;GO;03/10/2020;40;7018354;215938;1170;4832;14
DF20/09/27;Centro_Oeste;DF;27/09/2020;40;3015268;189513;905;3188;5
DF20/09/28;Centro_Oeste;DF;28/09/2020;40;3015268;190505;992;3203;15
DF20/09/29;Centro_Oeste;DF;29/09/2020;40;3015268;191317;812;3224;21
DF20/09/30;Centro_Oeste;DF;30/09/2020;40;3015268;192245;928;3255;31
DF20/10/01;Centro_Oeste;DF;01/10/2020;40;3015268;193127;882;3276;21
DF20/10/02;Centro_Oeste;DF;02/10/2020;40;3015268;194042;915;3291;15
DF20/10/03;Centro_Oeste;DF;03/10/2020;40;3015268;194783;741;3309;18
RO20/10/04;Norte;RO;04/10/2020;41;1777225;66623;47;1371;0
RO20/10/05;Norte;RO;05/10/2020;41;1777225;66783;160;1375;4
RO20/10/06;Norte;RO;06/10/2020;41;1777225;67014;231;1384;9
RO20/10/07;Norte;RO;07/10/2020;41;1777225;67181;167;1385;1
RO20/10/08;Norte;RO;08/10/2020;41;1777225;67323;142;1390;5
RO20/10/09;Norte;RO;09/10/2020;41;1777225;67479;156;1392;2
RO20/10/10;Norte;RO;10/10/2020;41;1777225;67812;333;1396;4
AC20/10/04;Norte;AC;04/10/2020;41;881935;28672;10;667;0
AC20/10/05;Norte;AC;05/10/2020;41;881935;28687;15;667;0
AC20/10/06;Norte;AC;06/10/2020;41;881935;28805;118;668;1
AC20/10/07;Norte;AC;07/10/2020;41;881935;28818;13;668;0
AC20/10/08;Norte;AC;08/10/2020;41;881935;28834;16;669;1
AC20/10/09;Norte;AC;09/10/2020;41;881935;29017;183;674;5
AC20/10/10;Norte;AC;10/10/2020;41;881935;29031;14;674;0
AM20/10/04;Norte;AM;04/10/2020;41;4144597;142382;245;4176;7
AM20/10/05;Norte;AM;05/10/2020;41;4144597;142573;191;4185;9
AM20/10/06;Norte;AM;06/10/2020;41;4144597;143571;998;4193;8
AM20/10/07;Norte;AM;07/10/2020;41;4144597;144492;921;4202;9
AM20/10/08;Norte;AM;08/10/2020;41;4144597;145367;875;4215;13
AM20/10/09;Norte;AM;09/10/2020;41;4144597;146233;866;4222;7
AM20/10/10;Norte;AM;10/10/2020;41;4144597;147038;805;4235;13
RR20/10/04;Norte;RR;04/10/2020;41;605761;51368;70;661;0
RR20/10/05;Norte;RR;05/10/2020;41;605761;51368;0;661;0
RR20/10/06;Norte;RR;06/10/2020;41;605761;51450;82;661;0
RR20/10/07;Norte;RR;07/10/2020;41;605761;51635;185;666;5
RR20/10/08;Norte;RR;08/10/2020;41;605761;51879;244;666;0
RR20/10/09;Norte;RR;09/10/2020;41;605761;52131;252;670;4
RR20/10/10;Norte;RR;10/10/2020;41;605761;52440;309;670;0
PA20/10/04;Norte;PA;04/10/2020;41;8602865;234033;231;6600;7
PA20/10/05;Norte;PA;05/10/2020;41;8602865;234129;96;6606;6
PA20/10/06;Norte;PA;06/10/2020;41;8602865;234884;755;6614;8
PA20/10/07;Norte;PA;07/10/2020;41;8602865;235948;1064;6623;9
PA20/10/08;Norte;PA;08/10/2020;41;8602865;236830;882;6629;6
PA20/10/09;Norte;PA;09/10/2020;41;8602865;237478;648;6636;7
PA20/10/10;Norte;PA;10/10/2020;41;8602865;237925;447;6645;9
AP20/10/04;Norte;AP;04/10/2020;41;845731;48628;26;716;1
AP20/10/05;Norte;AP;05/10/2020;41;845731;48701;73;718;2
AP20/10/06;Norte;AP;06/10/2020;41;845731;48814;113;721;3
AP20/10/07;Norte;AP;07/10/2020;41;845731;48963;149;722;1
AP20/10/08;Norte;AP;08/10/2020;41;845731;49085;122;724;2
AP20/10/09;Norte;AP;09/10/2020;41;845731;49215;130;725;1
AP20/10/10;Norte;AP;10/10/2020;41;845731;49303;88;725;0
TO20/10/04;Norte;TO;04/10/2020;41;1572866;69419;21;968;2
TO20/10/05;Norte;TO;05/10/2020;41;1572866;69478;59;972;4
TO20/10/06;Norte;TO;06/10/2020;41;1572866;69587;109;975;3
TO20/10/07;Norte;TO;07/10/2020;41;1572866;69969;382;985;10
TO20/10/08;Norte;TO;08/10/2020;41;1572866;70347;378;996;11
TO20/10/09;Norte;TO;09/10/2020;41;1572866;70704;357;1002;6
TO20/10/10;Norte;TO;10/10/2020;41;1572866;71048;344;1009;7
MA20/10/04;Nordeste;MA;04/10/2020;41;7075181;175388;170;3796;9
MA20/10/05;Nordeste;MA;05/10/2020;41;7075181;175753;365;3807;11
MA20/10/06;Nordeste;MA;06/10/2020;41;7075181;176283;530;3817;10
MA20/10/07;Nordeste;MA;07/10/2020;41;7075181;176995;712;3828;11
MA20/10/08;Nordeste;MA;08/10/2020;41;7075181;177584;589;3838;10
MA20/10/09;Nordeste;MA;09/10/2020;41;7075181;178192;608;3849;11
MA20/10/10;Nordeste;MA;10/10/2020;41;7075181;178549;357;3860;11
PI20/10/04;Nordeste;PI;04/10/2020;41;3273227;98344;236;2149;5
PI20/10/05;Nordeste;PI;05/10/2020;41;3273227;98603;259;2156;7
PI20/10/06;Nordeste;PI;06/10/2020;41;3273227;99276;673;2169;13
PI20/10/07;Nordeste;PI;07/10/2020;41;3273227;99960;684;2180;11
PI20/10/08;Nordeste;PI;08/10/2020;41;3273227;100548;588;2188;8
PI20/10/09;Nordeste;PI;09/10/2020;41;3273227;101123;575;2197;9
PI20/10/10;Nordeste;PI;10/10/2020;41;3273227;101951;828;2206;9
CE20/10/04;Nordeste;CE;04/10/2020;41;9132078;242873;204;9051;1
CE20/10/05;Nordeste;CE;05/10/2020;41;9132078;243106;233;9056;5
CE20/10/06;Nordeste;CE;06/10/2020;41;9132078;255929;12823;9084;28
CE20/10/07;Nordeste;CE;07/10/2020;41;9132078;256764;835;9094;10
CE20/10/08;Nordeste;CE;08/10/2020;41;9132078;257865;1101;9111;17
CE20/10/09;Nordeste;CE;09/10/2020;41;9132078;258479;614;9126;15
CE20/10/10;Nordeste;CE;10/10/2020;41;9132078;259764;1285;9130;4
RN20/10/04;Nordeste;RN;04/10/2020;41;3506853;70722;169;2402;0
RN20/10/05;Nordeste;RN;05/10/2020;41;3506853;70789;67;2402;0
RN20/10/06;Nordeste;RN;06/10/2020;41;3506853;71043;254;2406;4
RN20/10/07;Nordeste;RN;07/10/2020;41;3506853;71898;855;2412;6
RN20/10/08;Nordeste;RN;08/10/2020;41;3506853;72348;450;2413;1
RN20/10/09;Nordeste;RN;09/10/2020;41;3506853;72450;102;2416;3
RN20/10/10;Nordeste;RN;10/10/2020;41;3506853;72625;175;2416;0
PB20/10/04;Nordeste;PB;04/10/2020;41;4018127;122713;32;2851;5
PB20/10/05;Nordeste;PB;05/10/2020;41;4018127;122890;177;2861;10
PB20/10/06;Nordeste;PB;06/10/2020;41;4018127;123564;674;2872;11
PB20/10/07;Nordeste;PB;07/10/2020;41;4018127;124315;751;2884;12
PB20/10/08;Nordeste;PB;08/10/2020;41;4018127;124749;434;2894;10
PB20/10/09;Nordeste;PB;09/10/2020;41;4018127;125285;536;2904;10
PB20/10/10;Nordeste;PB;10/10/2020;41;4018127;125713;428;2914;10
PE20/10/04;Nordeste;PE;04/10/2020;41;9557071;149417;68;8333;15
PE20/10/05;Nordeste;PE;05/10/2020;41;9557071;149454;37;8340;7
PE20/10/06;Nordeste;PE;06/10/2020;41;9557071;150217;763;8356;16
PE20/10/07;Nordeste;PE;07/10/2020;41;9557071;151139;922;8379;23
PE20/10/08;Nordeste;PE;08/10/2020;41;9557071;151736;597;8387;8
PE20/10/09;Nordeste;PE;09/10/2020;41;9557071;152414;678;8397;10
PE20/10/10;Nordeste;PE;10/10/2020;41;9557071;152998;584;8408;11
AL20/10/04;Nordeste;AL;04/10/2020;41;3337357;88098;170;2097;6
AL20/10/05;Nordeste;AL;05/10/2020;41;3337357;88135;37;2103;6
AL20/10/06;Nordeste;AL;06/10/2020;41;3337357;88283;148;2109;6
AL20/10/07;Nordeste;AL;07/10/2020;41;3337357;88426;143;2115;6
AL20/10/08;Nordeste;AL;08/10/2020;41;3337357;88538;112;2121;6
AL20/10/09;Nordeste;AL;09/10/2020;41;3337357;88653;115;2126;5
AL20/10/10;Nordeste;AL;10/10/2020;41;3337357;88790;137;2132;6
SE20/10/04;Nordeste;SE;04/10/2020;41;2298696;78195;193;2055;4
SE20/10/05;Nordeste;SE;05/10/2020;41;2298696;78380;185;2061;6
SE20/10/06;Nordeste;SE;06/10/2020;41;2298696;78525;145;2067;6
SE20/10/07;Nordeste;SE;07/10/2020;41;2298696;78692;167;2072;5
SE20/10/08;Nordeste;SE;08/10/2020;41;2298696;78957;265;2078;6
SE20/10/09;Nordeste;SE;09/10/2020;41;2298696;79245;288;2083;5
SE20/10/10;Nordeste;SE;10/10/2020;41;2298696;79501;256;2089;6
BA20/10/04;Nordeste;BA;04/10/2020;41;14873064;315440;729;6925;35
BA20/10/05;Nordeste;BA;05/10/2020;41;14873064;316005;565;6953;28
BA20/10/06;Nordeste;BA;06/10/2020;41;14873064;318147;2142;6985;32
BA20/10/07;Nordeste;BA;07/10/2020;41;14873064;319981;1834;7021;36
BA20/10/08;Nordeste;BA;08/10/2020;41;14873064;321798;1817;7049;28
BA20/10/09;Nordeste;BA;09/10/2020;41;14873064;323210;1412;7075;26
BA20/10/10;Nordeste;BA;10/10/2020;41;14873064;324964;1754;7099;24
MG20/10/04;Sudeste;MG;04/10/2020;41;21168791;307199;1672;7643;74
MG20/10/05;Sudeste;MG;05/10/2020;41;21168791;308466;1267;7656;13
MG20/10/06;Sudeste;MG;06/10/2020;41;21168791;310124;1658;7704;48
MG20/10/07;Sudeste;MG;07/10/2020;41;21168791;313032;2908;7811;107
MG20/10/08;Sudeste;MG;08/10/2020;41;21168791;315041;2009;7897;86
MG20/10/09;Sudeste;MG;09/10/2020;41;21168791;318090;3049;7992;95
MG20/10/10;Sudeste;MG;10/10/2020;41;21168791;321140;3050;8061;69
ES20/10/04;Sudeste;ES;04/10/2020;41;4018650;134296;552;3580;8
ES20/10/05;Sudeste;ES;05/10/2020;41;4018650;134946;650;3594;14
ES20/10/06;Sudeste;ES;06/10/2020;41;4018650;135850;904;3604;10
ES20/10/07;Sudeste;ES;07/10/2020;41;4018650;136590;740;3617;13
ES20/10/08;Sudeste;ES;08/10/2020;41;4018650;137330;740;3628;11
ES20/10/09;Sudeste;ES;09/10/2020;41;4018650;138099;769;3640;12
ES20/10/10;Sudeste;ES;10/10/2020;41;4018650;138442;343;3646;6
RJ20/10/04;Sudeste;RJ;04/10/2020;41;17264943;271701;126;18769;20
RJ20/10/05;Sudeste;RJ;05/10/2020;41;17264943;273338;1637;18780;11
RJ20/10/06;Sudeste;RJ;06/10/2020;41;17264943;275415;2077;18883;103
RJ20/10/07;Sudeste;RJ;07/10/2020;41;17264943;277439;2024;18969;86
RJ20/10/08;Sudeste;RJ;08/10/2020;41;17264943;280144;2705;19110;141
RJ20/10/09;Sudeste;RJ;09/10/2020;41;17264943;282080;1936;19222;112
RJ20/10/10;Sudeste;RJ;10/10/2020;41;17264943;283407;1327;19284;62
SP20/10/04;Sudeste;SP;04/10/2020;41;45919049;1003902;473;36178;42
SP20/10/05;Sudeste;SP;05/10/2020;41;45919049;1004579;677;36220;42
SP20/10/06;Sudeste;SP;06/10/2020;41;45919049;1010839;6260;36490;270
SP20/10/07;Sudeste;SP;07/10/2020;41;45919049;1016755;5916;36669;179
SP20/10/08;Sudeste;SP;08/10/2020;41;45919049;1022404;5649;36884;215
SP20/10/09;Sudeste;SP;09/10/2020;41;45919049;1028190;5786;37068;184
SP20/10/10;Sudeste;SP;10/10/2020;41;45919049;1034816;6626;37223;155
PR20/10/04;Sul;PR;04/10/2020;41;11433957;184476;761;4589;15
PR20/10/05;Sul;PR;05/10/2020;41;11433957;184806;330;4619;30
PR20/10/06;Sul;PR;06/10/2020;41;11433957;186159;1353;4673;54
PR20/10/07;Sul;PR;07/10/2020;41;11433957;187729;1570;4703;30
PR20/10/08;Sul;PR;08/10/2020;41;11433957;188199;470;4712;9
PR20/10/09;Sul;PR;09/10/2020;41;11433957;189603;1404;4736;24
PR20/10/10;Sul;PR;10/10/2020;41;11433957;191135;1532;4755;19
SC20/10/04;Sul;SC;04/10/2020;41;7164788;219218;585;2847;5
SC20/10/05;Sul;SC;05/10/2020;41;7164788;220044;826;2858;11
SC20/10/06;Sul;SC;06/10/2020;41;7164788;221442;1398;2872;14
SC20/10/07;Sul;SC;07/10/2020;41;7164788;222652;1210;2880;8
SC20/10/08;Sul;SC;08/10/2020;41;7164788;224103;1451;2892;12
SC20/10/09;Sul;SC;09/10/2020;41;7164788;225637;1534;2893;1
SC20/10/10;Sul;SC;10/10/2020;41;7164788;226614;977;2908;15
RS20/10/04;Sul;RS;04/10/2020;41;11377239;202719;132;4908;10
RS20/10/05;Sul;RS;05/10/2020;41;11377239;203497;778;4952;44
RS20/10/06;Sul;RS;06/10/2020;41;11377239;205375;1878;4989;37
RS20/10/07;Sul;RS;07/10/2020;41;11377239;207706;2331;5035;46
RS20/10/08;Sul;RS;08/10/2020;41;11377239;209623;1917;5068;33
RS20/10/09;Sul;RS;09/10/2020;41;11377239;211773;2150;5100;32
RS20/10/10;Sul;RS;10/10/2020;41;11377239;213782;2009;5135;35
MS20/10/04;Centro_Oeste;MS;04/10/2020;41;2778986;71723;247;1351;16
MS20/10/05;Centro_Oeste;MS;05/10/2020;41;2778986;71993;270;1365;14
MS20/10/06;Centro_Oeste;MS;06/10/2020;41;2778986;72546;553;1376;11
MS20/10/07;Centro_Oeste;MS;07/10/2020;41;2778986;73027;481;1385;9
MS20/10/08;Centro_Oeste;MS;08/10/2020;41;2778986;73548;521;1395;10
MS20/10/09;Centro_Oeste;MS;09/10/2020;41;2778986;74092;544;1409;14
MS20/10/10;Centro_Oeste;MS;10/10/2020;41;2778986;74567;475;1425;16
MT20/10/04;Centro_Oeste;MT;04/10/2020;41;3484466;126264;532;3482;32
MT20/10/05;Centro_Oeste;MT;05/10/2020;41;3484466;127065;801;3494;12
MT20/10/06;Centro_Oeste;MT;06/10/2020;41;3484466;128071;1006;3513;19
MT20/10/07;Centro_Oeste;MT;07/10/2020;41;3484466;129038;967;3525;12
MT20/10/08;Centro_Oeste;MT;08/10/2020;41;3484466;130094;1056;3533;8
MT20/10/09;Centro_Oeste;MT;09/10/2020;41;3484466;130860;766;3549;16
MT20/10/10;Centro_Oeste;MT;10/10/2020;41;3484466;131175;315;3560;11
GO20/10/04;Centro_Oeste;GO;04/10/2020;41;7018354;216063;125;4862;30
GO20/10/05;Centro_Oeste;GO;05/10/2020;41;7018354;217700;1637;4868;6
GO20/10/06;Centro_Oeste;GO;06/10/2020;41;7018354;221141;3441;4945;77
GO20/10/07;Centro_Oeste;GO;07/10/2020;41;7018354;224181;3040;5020;75
GO20/10/08;Centro_Oeste;GO;08/10/2020;41;7018354;225978;1797;5079;59
GO20/10/09;Centro_Oeste;GO;09/10/2020;41;7018354;227349;1371;5138;59
GO20/10/10;Centro_Oeste;GO;10/10/2020;41;7018354;228538;1189;5181;43
DF20/10/04;Centro_Oeste;DF;04/10/2020;41;3015268;195413;630;3325;16
DF20/10/05;Centro_Oeste;DF;05/10/2020;41;3015268;195967;554;3346;21
DF20/10/06;Centro_Oeste;DF;06/10/2020;41;3015268;196787;820;3364;18
DF20/10/07;Centro_Oeste;DF;07/10/2020;41;3015268;197369;582;3378;14
DF20/10/08;Centro_Oeste;DF;08/10/2020;41;3015268;198192;823;3391;13
DF20/10/09;Centro_Oeste;DF;09/10/2020;41;3015268;198807;615;3398;7
DF20/10/10;Centro_Oeste;DF;10/10/2020;41;3015268;199569;762;3412;14
RO20/10/11;Norte;RO;11/10/2020;42;1777225;67937;125;1398;2
RO20/10/12;Norte;RO;12/10/2020;42;1777225;67973;36;1398;0
RO20/10/13;Norte;RO;13/10/2020;42;1777225;68126;153;1406;8
RO20/10/14;Norte;RO;14/10/2020;42;1777225;68393;267;1411;5
RO20/10/15;Norte;RO;15/10/2020;42;1777225;68612;219;1416;5
RO20/10/16;Norte;RO;16/10/2020;42;1777225;68823;211;1421;5
RO20/10/17;Norte;RO;17/10/2020;42;1777225;68907;84;1421;0
AC20/10/11;Norte;AC;11/10/2020;42;881935;29050;19;674;0
AC20/10/12;Norte;AC;12/10/2020;42;881935;29063;13;675;1
AC20/10/13;Norte;AC;13/10/2020;42;881935;29272;209;675;0
AC20/10/14;Norte;AC;14/10/2020;42;881935;29301;29;676;1
AC20/10/15;Norte;AC;15/10/2020;42;881935;29406;105;677;1
AC20/10/16;Norte;AC;16/10/2020;42;881935;29598;192;679;2
AC20/10/17;Norte;AC;17/10/2020;42;881935;29693;95;679;0
AM20/10/11;Norte;AM;11/10/2020;42;4144597;147457;419;4239;4
AM20/10/12;Norte;AM;12/10/2020;42;4144597;147465;8;4247;8
AM20/10/13;Norte;AM;13/10/2020;42;4144597;147864;399;4254;7
AM20/10/14;Norte;AM;14/10/2020;42;4144597;148518;654;4268;14
AM20/10/15;Norte;AM;15/10/2020;42;4144597;149366;848;4289;21
AM20/10/16;Norte;AM;16/10/2020;42;4144597;149784;418;4305;16
AM20/10/17;Norte;AM;17/10/2020;42;4144597;151186;1402;4325;20
RR20/10/11;Norte;RR;11/10/2020;42;605761;52637;197;670;0
RR20/10/12;Norte;RR;12/10/2020;42;605761;52659;22;670;0
RR20/10/13;Norte;RR;13/10/2020;42;605761;52701;42;670;0
RR20/10/14;Norte;RR;14/10/2020;42;605761;52848;147;676;6
RR20/10/15;Norte;RR;15/10/2020;42;605761;53353;505;677;1
RR20/10/16;Norte;RR;16/10/2020;42;605761;53726;373;680;3
RR20/10/17;Norte;RR;17/10/2020;42;605761;54019;293;681;1
PA20/10/11;Norte;PA;11/10/2020;42;8602865;237938;13;6654;9
PA20/10/12;Norte;PA;12/10/2020;42;8602865;237958;20;6656;2
PA20/10/13;Norte;PA;13/10/2020;42;8602865;237996;38;6657;1
PA20/10/14;Norte;PA;14/10/2020;42;8602865;238835;839;6661;4
PA20/10/15;Norte;PA;15/10/2020;42;8602865;239519;684;6667;6
PA20/10/16;Norte;PA;16/10/2020;42;8602865;240223;704;6670;3
PA20/10/17;Norte;PA;17/10/2020;42;8602865;240966;743;6676;6
AP20/10/11;Norte;AP;11/10/2020;42;845731;49386;83;725;0
AP20/10/12;Norte;AP;12/10/2020;42;845731;49424;38;726;1
AP20/10/13;Norte;AP;13/10/2020;42;845731;49593;169;727;1
AP20/10/14;Norte;AP;14/10/2020;42;845731;49745;152;728;1
AP20/10/15;Norte;AP;15/10/2020;42;845731;49890;145;729;1
AP20/10/16;Norte;AP;16/10/2020;42;845731;50072;182;730;1
AP20/10/17;Norte;AP;17/10/2020;42;845731;50150;78;731;1
TO20/10/11;Norte;TO;11/10/2020;42;1572866;71136;88;1011;2
TO20/10/12;Norte;TO;12/10/2020;42;1572866;71195;59;1012;1
TO20/10/13;Norte;TO;13/10/2020;42;1572866;71269;74;1012;0
TO20/10/14;Norte;TO;14/10/2020;42;1572866;71624;355;1021;9
TO20/10/15;Norte;TO;15/10/2020;42;1572866;71984;360;1030;9
TO20/10/16;Norte;TO;16/10/2020;42;1572866;72335;351;1035;5
TO20/10/17;Norte;TO;17/10/2020;42;1572866;72571;236;1042;7
MA20/10/11;Nordeste;MA;11/10/2020;42;7075181;178765;216;3869;9
MA20/10/12;Nordeste;MA;12/10/2020;42;7075181;178890;125;3876;7
MA20/10/13;Nordeste;MA;13/10/2020;42;7075181;179170;280;3885;9
MA20/10/14;Nordeste;MA;14/10/2020;42;7075181;179654;484;3896;11
MA20/10/15;Nordeste;MA;15/10/2020;42;7075181;180154;500;3906;10
MA20/10/16;Nordeste;MA;16/10/2020;42;7075181;180560;406;3914;8
MA20/10/17;Nordeste;MA;17/10/2020;42;7075181;180887;327;3923;9
PI20/10/11;Nordeste;PI;11/10/2020;42;3273227;102268;317;2217;11
PI20/10/12;Nordeste;PI;12/10/2020;42;3273227;102500;232;2230;13
PI20/10/13;Nordeste;PI;13/10/2020;42;3273227;102813;313;2237;7
PI20/10/14;Nordeste;PI;14/10/2020;42;3273227;103461;648;2249;12
PI20/10/15;Nordeste;PI;15/10/2020;42;3273227;104329;868;2261;12
PI20/10/16;Nordeste;PI;16/10/2020;42;3273227;105156;827;2269;8
PI20/10/17;Nordeste;PI;17/10/2020;42;3273227;105838;682;2278;9
CE20/10/11;Nordeste;CE;11/10/2020;42;9132078;260154;390;9134;4
CE20/10/12;Nordeste;CE;12/10/2020;42;9132078;260222;68;9135;1
CE20/10/13;Nordeste;CE;13/10/2020;42;9132078;260642;420;9140;5
CE20/10/14;Nordeste;CE;14/10/2020;42;9132078;261284;642;9178;38
CE20/10/15;Nordeste;CE;15/10/2020;42;9132078;262567;1283;9192;14
CE20/10/16;Nordeste;CE;16/10/2020;42;9132078;263143;576;9199;7
CE20/10/17;Nordeste;CE;17/10/2020;42;9132078;264245;1102;9207;8
RN20/10/11;Nordeste;RN;11/10/2020;42;3506853;72889;264;2417;1
RN20/10/12;Nordeste;RN;12/10/2020;42;3506853;73071;182;2420;3
RN20/10/13;Nordeste;RN;13/10/2020;42;3506853;73143;72;2423;3
RN20/10/14;Nordeste;RN;14/10/2020;42;3506853;73695;552;2428;5
RN20/10/15;Nordeste;RN;15/10/2020;42;3506853;74352;657;2436;8
RN20/10/16;Nordeste;RN;16/10/2020;42;3506853;76660;2308;2547;111
RN20/10/17;Nordeste;RN;17/10/2020;42;3506853;76849;189;2551;4
PB20/10/11;Nordeste;PB;11/10/2020;42;4018127;125877;164;2922;8
PB20/10/12;Nordeste;PB;12/10/2020;42;4018127;125933;56;2930;8
PB20/10/13;Nordeste;PB;13/10/2020;42;4018127;126073;140;2944;14
PB20/10/14;Nordeste;PB;14/10/2020;42;4018127;126791;718;2958;14
PB20/10/15;Nordeste;PB;15/10/2020;42;4018127;127456;665;2970;12
PB20/10/16;Nordeste;PB;16/10/2020;42;4018127;128032;576;2977;7
PB20/10/17;Nordeste;PB;17/10/2020;42;4018127;128416;384;2985;8
PE20/10/11;Nordeste;PE;11/10/2020;42;9557071;153144;146;8411;3
PE20/10/12;Nordeste;PE;12/10/2020;42;9557071;153222;78;8414;3
PE20/10/13;Nordeste;PE;13/10/2020;42;9557071;153299;77;8417;3
PE20/10/14;Nordeste;PE;14/10/2020;42;9557071;154041;742;8438;21
PE20/10/15;Nordeste;PE;15/10/2020;42;9557071;154866;825;8456;18
PE20/10/16;Nordeste;PE;16/10/2020;42;9557071;155520;654;8469;13
PE20/10/17;Nordeste;PE;17/10/2020;42;9557071;155923;403;8480;11
AL20/10/11;Nordeste;AL;11/10/2020;42;3337357;88826;36;2138;6
AL20/10/12;Nordeste;AL;12/10/2020;42;3337357;88880;54;2144;6
AL20/10/13;Nordeste;AL;13/10/2020;42;3337357;88954;74;2151;7
AL20/10/14;Nordeste;AL;14/10/2020;42;3337357;89082;128;2157;6
AL20/10/15;Nordeste;AL;15/10/2020;42;3337357;89192;110;2162;5
AL20/10/16;Nordeste;AL;16/10/2020;42;3337357;89278;86;2167;5
AL20/10/17;Nordeste;AL;17/10/2020;42;3337357;89365;87;2172;5
SE20/10/11;Nordeste;SE;11/10/2020;42;2298696;79896;395;2095;6
SE20/10/12;Nordeste;SE;12/10/2020;42;2298696;79975;79;2102;7
SE20/10/13;Nordeste;SE;13/10/2020;42;2298696;80234;259;2107;5
SE20/10/14;Nordeste;SE;14/10/2020;42;2298696;80427;193;2113;6
SE20/10/15;Nordeste;SE;15/10/2020;42;2298696;80733;306;2118;5
SE20/10/16;Nordeste;SE;16/10/2020;42;2298696;80925;192;2124;6
SE20/10/17;Nordeste;SE;17/10/2020;42;2298696;81119;194;2129;5
BA20/10/11;Nordeste;BA;11/10/2020;42;14873064;325957;993;7128;29
BA20/10/12;Nordeste;BA;12/10/2020;42;14873064;326634;677;7159;31
BA20/10/13;Nordeste;BA;13/10/2020;42;14873064;327327;693;7188;29
BA20/10/14;Nordeste;BA;14/10/2020;42;14873064;329787;2460;7214;26
BA20/10/15;Nordeste;BA;15/10/2020;42;14873064;331362;1575;7243;29
BA20/10/16;Nordeste;BA;16/10/2020;42;14873064;332898;1536;7267;24
BA20/10/17;Nordeste;BA;17/10/2020;42;14873064;334697;1799;7288;21
MG20/10/11;Sudeste;MG;11/10/2020;42;21168791;322936;1796;8127;66
MG20/10/12;Sudeste;MG;12/10/2020;42;21168791;323967;1031;8130;3
MG20/10/13;Sudeste;MG;13/10/2020;42;21168791;324626;659;8145;15
MG20/10/14;Sudeste;MG;14/10/2020;42;21168791;325972;1346;8171;26
MG20/10/15;Sudeste;MG;15/10/2020;42;21168791;328402;2430;8267;96
MG20/10/16;Sudeste;MG;16/10/2020;42;21168791;331433;3031;8345;78
MG20/10/17;Sudeste;MG;17/10/2020;42;21168791;333998;2565;8405;60
ES20/10/11;Sudeste;ES;11/10/2020;42;4018650;138933;491;3650;4
ES20/10/12;Sudeste;ES;12/10/2020;42;4018650;139755;822;3659;9
ES20/10/13;Sudeste;ES;13/10/2020;42;4018650;140629;874;3680;21
ES20/10/14;Sudeste;ES;14/10/2020;42;4018650;141462;833;3688;8
ES20/10/15;Sudeste;ES;15/10/2020;42;4018650;141979;517;3692;4
ES20/10/16;Sudeste;ES;16/10/2020;42;4018650;143093;1114;3704;12
ES20/10/17;Sudeste;ES;17/10/2020;42;4018650;143918;825;3709;5
RJ20/10/11;Sudeste;RJ;11/10/2020;42;17264943;283675;268;19308;24
RJ20/10/12;Sudeste;RJ;12/10/2020;42;17264943;283858;183;19312;4
RJ20/10/13;Sudeste;RJ;13/10/2020;42;17264943;284053;195;19336;24
RJ20/10/14;Sudeste;RJ;14/10/2020;42;17264943;285205;1152;19440;104
RJ20/10/15;Sudeste;RJ;15/10/2020;42;17264943;286282;1077;19555;115
RJ20/10/16;Sudeste;RJ;16/10/2020;42;17264943;289440;3158;19654;99
RJ20/10/17;Sudeste;RJ;17/10/2020;42;17264943;289569;129;19715;61
SP20/10/11;Sudeste;SP;11/10/2020;42;45919049;1037660;2844;37256;33
SP20/10/12;Sudeste;SP;12/10/2020;42;45919049;1038344;684;37279;23
SP20/10/13;Sudeste;SP;13/10/2020;42;45919049;1039029;685;37314;35
SP20/10/14;Sudeste;SP;14/10/2020;42;45919049;1045060;6031;37541;227
SP20/10/15;Sudeste;SP;15/10/2020;42;45919049;1051613;6553;37690;149
SP20/10/16;Sudeste;SP;16/10/2020;42;45919049;1057240;5627;37870;180
SP20/10/17;Sudeste;SP;17/10/2020;42;45919049;1062634;5394;37992;122
PR20/10/11;Sul;PR;11/10/2020;42;11433957;192143;1008;4768;13
PR20/10/12;Sul;PR;12/10/2020;42;11433957;193974;1831;4784;16
PR20/10/13;Sul;PR;13/10/2020;42;11433957;194692;718;4805;21
PR20/10/14;Sul;PR;14/10/2020;42;11433957;195605;913;4822;17
PR20/10/15;Sul;PR;15/10/2020;42;11433957;196616;1011;4880;58
PR20/10/16;Sul;PR;16/10/2020;42;11433957;197941;1325;4913;33
PR20/10/17;Sul;PR;17/10/2020;42;11433957;198744;803;4921;8
SC20/10/11;Sul;SC;11/10/2020;42;7164788;227213;599;2917;9
SC20/10/12;Sul;SC;12/10/2020;42;7164788;228008;795;2918;1
SC20/10/13;Sul;SC;13/10/2020;42;7164788;228403;395;2927;9
SC20/10/14;Sul;SC;14/10/2020;42;7164788;229910;1507;2940;13
